variant_id,variable,level,jd_id,jd_category,model,score
name_english_04,name,english,jd_59afd105ae5429e3,swe,svd100,0.02354034637881143
name_english_04,name,english,jd_5b385c72e1e8a4e6,product,svd100,0.02281778348362871
name_english_04,name,english,jd_5bfb50faa3d8f0e1,consulting,svd100,0.014526841022032675
name_english_04,name,english,jd_5fde223c0020564c,swe,svd100,0.02973356593123115
name_english_04,name,english,jd_6010c4f6e9121061,data,svd100,0.03657038805530559
name_english_04,name,english,jd_61d515a5085c2467,data,svd100,0.029615474994737524
name_english_04,name,english,jd_62038a41777de0ff,swe,svd100,0.05226187869584168
name_english_04,name,english,jd_659eebb6dc0bb0cf,swe,svd100,0.026081648794570176
name_english_04,name,english,jd_65d074f6170064ce,product,svd100,0.03028702300786676
name_english_04,name,english,jd_6719921d465d62f9,swe,svd100,0.02299036672693033
name_english_04,name,english,jd_6b1f2da4691b9a7c,unclassified,svd100,0.012048222799918431
name_english_04,name,english,jd_6b92ca61531dba09,swe,svd100,0.036255971701639265
name_english_04,name,english,jd_6be31d40082c9181,product,svd100,0.020136390178928994
name_english_04,name,english,jd_6ca3c3e2369b921f,consulting,svd100,0.020201301105536293
name_english_04,name,english,jd_6d822dd6f6e96063,swe,svd100,0.02431017467045089
name_english_04,name,english,jd_6e306ef4ae2f2a35,swe,svd100,0.02475048288969995
name_english_04,name,english,jd_6f32b4be16c776ab,unclassified,svd100,0.048525792478358275
name_english_04,name,english,jd_6fe11900b6892325,unclassified,svd100,0.04205822503929335
name_english_04,name,english,jd_706742770c6b80a6,product,svd100,0.0243698571573758
name_english_04,name,english,jd_71bcaeb29a066c4d,product,svd100,0.018410419925672456
name_english_04,name,english,jd_7221d721af21e011,data,svd100,0.03345586405205332
name_english_04,name,english,jd_739d8d67b02b0f69,unclassified,svd100,0.02991101122673059
name_english_04,name,english,jd_73de9c4a398a2916,consulting,svd100,0.013946815334019544
name_english_04,name,english,jd_74d156e0cf64224a,consulting,svd100,0.018517392840107602
name_english_04,name,english,jd_7524ad5705d40f54,product,svd100,0.024223167164487577
name_english_04,name,english,jd_7590fb87fdaba530,consulting,svd100,0.020242257817339605
name_english_04,name,english,jd_75de58c306507370,consulting,svd100,0.01914788566542352
name_english_04,name,english,jd_766dfcadd1435733,data,svd100,0.028954804296634697
name_english_04,name,english,jd_769361e56cfdf231,swe,svd100,0.02482433480100942
name_english_04,name,english,jd_76e5fd0088340126,data,svd100,0.0348413022338316
name_english_04,name,english,jd_77d17d663eb91112,swe,svd100,0.03518850845498038
name_english_04,name,english,jd_77f4a960c813ba04,consulting,svd100,0.01576712482525065
name_english_04,name,english,jd_7836f96d7314e4eb,swe,svd100,0.0060194468732312715
name_english_04,name,english,jd_7aa647417e7ed395,product,svd100,0.02481295645120497
name_english_04,name,english,jd_7aa7ece93f7fa32b,swe,svd100,0.022908078803924953
name_english_04,name,english,jd_7aea72dc31c8c82f,swe,svd100,0.02353950684487261
name_english_04,name,english,jd_7b38080b2b859042,swe,svd100,0.04439427756938245
name_english_04,name,english,jd_7de7cd3fbac941d4,unclassified,svd100,0.026789063905690812
name_english_04,name,english,jd_7f61c177a384c9bf,product,svd100,0.02448216282245634
name_english_04,name,english,jd_7fee1f2df5db7442,product,svd100,0.026329453727687118
name_english_04,name,english,jd_83244b0fb3f1043d,consulting,svd100,0.02343954604221413
name_english_04,name,english,jd_833dfa9f310597bd,product,svd100,0.025646094000911657
name_english_04,name,english,jd_838288a8d8eff810,unclassified,svd100,0.026752189181914163
name_english_04,name,english,jd_8390bcc927b3f72b,swe,svd100,0.03703030738565562
name_english_04,name,english,jd_8442bc7b56c9b8f5,swe,svd100,0.0258326915433813
name_english_04,name,english,jd_8634b4a34652b5c3,swe,svd100,0.0297287369665343
name_english_04,name,english,jd_867f84ac5a1a475a,product,svd100,0.024931002162127316
name_english_04,name,english,jd_86bfc905b9ad066c,unclassified,svd100,0.022622005615556356
name_english_04,name,english,jd_885e6d6d6c923bc2,consulting,svd100,0.015845626643441062
name_english_04,name,english,jd_88c0d3389aba632a,data,svd100,0.028062099389165353
name_english_04,name,english,jd_8b0f0ad306ffb46c,consulting,svd100,0.02899250072295789
name_english_04,name,english,jd_8b4b6e27adefce37,data,svd100,0.040308901005792666
name_english_04,name,english,jd_8b93c5b7e2960174,product,svd100,0.02250837360955583
name_english_04,name,english,jd_8bc270a2da5d309f,consulting,svd100,0.0186943057117598
name_english_04,name,english,jd_8bdde1b56a1861dc,swe,svd100,0.014070617414297486
name_english_04,name,english,jd_8deffa6d1a231300,product,svd100,0.027833628801744125
name_english_04,name,english,jd_924e90671e81aa89,product,svd100,0.020230359153212155
name_english_04,name,english,jd_97d9b743bfe21daf,data,svd100,0.026563001552339267
name_english_04,name,english,jd_97f02a6b790a3533,data,svd100,0.04319174584828149
name_english_04,name,english,jd_989db4bed57c8fb5,product,svd100,0.027192328021358278
name_english_04,name,english,jd_9bcaee7b12e887fb,unclassified,svd100,0.025947973082126364
name_english_04,name,english,jd_9d95ac12aa0c6492,data,svd100,0.03368423008440282
name_english_04,name,english,jd_9e2510341597c7cb,data,svd100,0.033372662625528654
name_english_04,name,english,jd_9f77e00ed389206f,unclassified,svd100,0.03532396857581986
name_english_04,name,english,jd_a26a71d20606ea28,product,svd100,0.018850460373241847
name_english_04,name,english,jd_a5c992a3d7b2fd1d,product,svd100,0.01930421988426518
name_english_04,name,english,jd_a5d12a43ba286690,product,svd100,0.019588566770634235
name_english_04,name,english,jd_a9c32afc7f5edf9f,swe,svd100,0.022330606434187727
name_english_04,name,english,jd_a9cb8d4000c80a0d,data,svd100,0.0268172652705465
name_english_04,name,english,jd_aa7db163f8ec8280,data,svd100,0.025465052160163124
name_english_04,name,english,jd_accb9b3e7afc89ab,consulting,svd100,0.014412251577093627
name_english_04,name,english,jd_ad7a498a86a97f6d,swe,svd100,0.02908037573763174
name_english_04,name,english,jd_adf671f33633aeb3,product,svd100,0.030920978006915515
name_english_04,name,english,jd_af2cd3f93672d678,product,svd100,0.01906176242647327
name_english_04,name,english,jd_b0b38e998fefdaf3,swe,svd100,0.015868011443797358
name_english_04,name,english,jd_b156815080a77ad9,data,svd100,0.039057850731818736
name_english_04,name,english,jd_b333deab4ad74b36,swe,svd100,0.03298080355199751
name_english_04,name,english,jd_b5645d45d9247adb,data,svd100,0.03695215617085261
name_english_04,name,english,jd_b5f37d67ce6366c8,swe,svd100,0.04162590528560588
name_english_04,name,english,jd_b698bb86e88e82cc,swe,svd100,0.03459263650895089
name_english_04,name,english,jd_b6be316e5e07173f,consulting,svd100,0.020167857859720136
name_english_04,name,english,jd_b71cb8e89feec609,product,svd100,0.0308814144423134
name_english_04,name,english,jd_b7c0baacabf16dbf,product,svd100,0.031366159316830185
name_english_04,name,english,jd_b7f4c2024375b374,data,svd100,0.047260733335740615
name_english_04,name,english,jd_b88035320b906600,unclassified,svd100,0.013096822792679869
name_english_04,name,english,jd_bb818db46b233441,swe,svd100,0.03605062777563304
name_english_04,name,english,jd_bbcdc871f962dac5,product,svd100,0.03811628844900257
name_english_04,name,english,jd_bda965ac0ce26820,data,svd100,0.03388575036226554
name_english_04,name,english,jd_bf59b28eeeb8b5d0,consulting,svd100,0.020502155112849536
name_english_04,name,english,jd_c03dcd9cbe5575a5,swe,svd100,0.028310118646949513
name_english_04,name,english,jd_c295be02dc4913df,data,svd100,0.030119452221499574
name_english_04,name,english,jd_c3146f37eb456132,data,svd100,0.02628008960384227
name_english_04,name,english,jd_c3cbd34781b23fb5,data,svd100,0.028576656952220253
name_english_04,name,english,jd_c4dc2da6280be68b,data,svd100,0.041638174325336466
name_english_04,name,english,jd_c5ed1d4c1058dd06,data,svd100,0.029908504572675444
name_english_04,name,english,jd_c6463c037cdf527a,product,svd100,0.037865469728332435
name_english_04,name,english,jd_c738a90551c4ff2a,swe,svd100,0.02615991146921637
name_english_04,name,english,jd_c79c4d80ccbd8243,swe,svd100,0.03225242612511891
name_english_04,name,english,jd_c83cc78de5081604,product,svd100,0.027588282859561115
name_english_04,name,english,jd_c898326132c2f154,consulting,svd100,0.027554179846119332
name_english_04,name,english,jd_c8c74b5960a2a9c2,data,svd100,0.025765651936763185
name_english_04,name,english,jd_c90f5829a592b247,data,svd100,0.044556629117306665
name_english_04,name,english,jd_c9524b0cf3167be7,unclassified,svd100,0.04257845085565856
name_english_04,name,english,jd_ca208b6a36a6ae8e,consulting,svd100,0.031100344225183662
name_english_04,name,english,jd_cb0262e7daa61fda,product,svd100,0.019120243486124275
name_english_04,name,english,jd_cb16cecfaa45e639,consulting,svd100,0.021525963447159895
name_english_04,name,english,jd_cb7918bc1c3612c6,swe,svd100,0.03949559429276824
name_english_04,name,english,jd_cce49d8244a767a9,product,svd100,0.031041859571125676
name_english_04,name,english,jd_cd575dee17230ea8,data,svd100,0.04076968994757233
name_english_04,name,english,jd_d089a76bd624b7fc,swe,svd100,0.02797145130128908
name_english_04,name,english,jd_d0e892f80697b6cb,product,svd100,0.0203577873646128
name_english_04,name,english,jd_d3368eadbbaa458b,product,svd100,0.036657254239959663
name_english_04,name,english,jd_d3aa4076d9aac4b7,consulting,svd100,0.030070514644816845
name_english_04,name,english,jd_d4a81a4b200f72d4,swe,svd100,0.03847956957489644
name_english_04,name,english,jd_d4bb189741bdb0ae,product,svd100,0.042859419650023316
name_english_04,name,english,jd_d5a16b7bc8ba6039,unclassified,svd100,0.037857479672755025
name_english_04,name,english,jd_d5aeb2d931abde4b,data,svd100,0.03536250188681641
name_english_04,name,english,jd_d5dee02141ed4987,data,svd100,0.030225651941736938
name_english_04,name,english,jd_d5e9e9cdc4e5dec2,product,svd100,0.02871110788191609
name_english_04,name,english,jd_d636300c35a03ea8,swe,svd100,0.0372420686638673
name_english_04,name,english,jd_d6c1d6112a136d84,consulting,svd100,0.030126099696392954
name_english_04,name,english,jd_d72594ad1673144d,product,svd100,0.024331189264283567
name_english_04,name,english,jd_d7b2b519efca45c4,swe,svd100,0.020013353670097406
name_english_04,name,english,jd_d8580bd2805ba37f,swe,svd100,0.019962125054267282
name_english_04,name,english,jd_d8937e402bae19dd,data,svd100,0.04312802754618976
name_english_04,name,english,jd_d9f7e99a04b50363,swe,svd100,0.029383129940164506
name_english_04,name,english,jd_da03765cd166509d,data,svd100,0.055711937002090206
name_english_04,name,english,jd_da97b72895297540,swe,svd100,0.025702738300150286
name_english_04,name,english,jd_dde1ced0044c6e19,unclassified,svd100,0.03197205357626828
name_english_04,name,english,jd_ddf7d4a51785055e,swe,svd100,0.027385988844621807
name_english_04,name,english,jd_df2dd64d85690763,product,svd100,0.03809347733566433
name_english_04,name,english,jd_e03fa04c4586b993,unclassified,svd100,0.02500219899821593
name_english_04,name,english,jd_e0f599531e15022a,unclassified,svd100,0.02601010713911311
name_english_04,name,english,jd_e16c972bb3cf5b35,unclassified,svd100,0.01645779357768835
name_english_04,name,english,jd_e19f2cf94d5fc4ab,data,svd100,0.02714685044569142
name_english_04,name,english,jd_e1ef16198080d5b0,data,svd100,0.029123828589037063
name_english_04,name,english,jd_e4739ea52ce7e8f2,swe,svd100,0.005463965620882912
name_english_04,name,english,jd_e518fac867df7886,data,svd100,0.0380708586087954
name_english_04,name,english,jd_e58c43c547b00f86,product,svd100,0.025854258205832172
name_english_04,name,english,jd_e592cfcc5d64f3bf,data,svd100,0.04074027112590276
name_english_04,name,english,jd_e6b64a49a58c923b,data,svd100,0.02850707621315497
name_english_04,name,english,jd_e723bf21ed78375f,unclassified,svd100,0.029319267465647086
name_english_04,name,english,jd_e76ac42bf564af58,data,svd100,0.04815669299666709
name_english_04,name,english,jd_e7bbebf12b32be5c,data,svd100,0.026808407800440803
name_english_04,name,english,jd_e9a80fb8879ec352,consulting,svd100,0.022936891554957806
name_english_04,name,english,jd_eb03bc54b248ce1b,unclassified,svd100,0.023616209948801013
name_english_04,name,english,jd_ed316c66c64088ad,data,svd100,0.02403809455340925
name_english_04,name,english,jd_ed98561b3bca8a05,consulting,svd100,0.014069102866715245
name_english_04,name,english,jd_eff21b1d54c3b85d,product,svd100,0.021851095987559497
name_english_04,name,english,jd_f002d62a3a5b0dd1,swe,svd100,0.03578287801854477
name_english_04,name,english,jd_f050094483bdd1a0,swe,svd100,0.03407468424880789
name_english_04,name,english,jd_f0cdc8fe53fb98cc,unclassified,svd100,0.024603177026644895
name_english_04,name,english,jd_f0ce305dadb999b9,data,svd100,0.027678077975565527
name_english_04,name,english,jd_f12c2a3f99729193,swe,svd100,0.024950996394267067
name_english_04,name,english,jd_f17267b5f3d94821,swe,svd100,0.034061895594857054
name_english_04,name,english,jd_f21e184efb3f08e5,swe,svd100,0.03108365309631885
name_english_04,name,english,jd_f3e9875c5876bae8,data,svd100,0.04085745163790518
name_english_04,name,english,jd_f432df00bf491897,data,svd100,0.027694054095809478
name_english_04,name,english,jd_f486703d1b3395d1,consulting,svd100,0.02853158628065522
name_english_04,name,english,jd_f6d49acd09c13943,data,svd100,0.0377523424376638
name_english_04,name,english,jd_f99de49398fa1597,unclassified,svd100,0.02782853450578243
name_english_04,name,english,jd_fc89e57d87b9315c,consulting,svd100,0.01608746930577209
name_english_04,name,english,jd_fea9e75a5e87826b,swe,svd100,0.03018379566837593
name_english_05,name,english,jd_00a6a297acb71dd5,product,svd100,0.021698101275293157
name_english_05,name,english,jd_020a83e03087d359,data,svd100,0.0443085082466345
name_english_05,name,english,jd_02443fbcbc3e7b97,swe,svd100,0.027212186174592
name_english_05,name,english,jd_02b0803e16f61687,consulting,svd100,0.020431174708220277
name_english_05,name,english,jd_03262d05379f7ecd,swe,svd100,0.021266377406417052
name_english_05,name,english,jd_0357846a7e2f4d1d,swe,svd100,0.03713084354456042
name_english_05,name,english,jd_038db4930aad500c,data,svd100,0.03626397742209562
name_english_05,name,english,jd_03d2ab6009b864c3,data,svd100,0.03139846211642512
name_english_05,name,english,jd_05a24407957e0691,data,svd100,0.03535589500987472
name_english_05,name,english,jd_06231c926d5bf464,consulting,svd100,0.016151966497829986
name_english_05,name,english,jd_069d277629f131f3,product,svd100,0.02777739153762608
name_english_05,name,english,jd_06d329797bea5ccd,swe,svd100,0.023239984391211704
name_english_05,name,english,jd_0770f5208e6871ac,swe,svd100,0.025227937314467704
name_english_05,name,english,jd_07e862b2ecf89cbc,unclassified,svd100,0.036887150659415134
name_english_05,name,english,jd_0916eaf4fe1092f2,product,svd100,0.020420228923769216
name_english_05,name,english,jd_09dad3e0b0d9cd6a,consulting,svd100,0.01410339035321533
name_english_05,name,english,jd_0a16c4c98c88d7a0,product,svd100,0.03295850794282651
name_english_05,name,english,jd_0a609701913f5a75,swe,svd100,0.028966669644444807
name_english_05,name,english,jd_0a9762d8843b83e0,data,svd100,0.02924277471803488
name_english_05,name,english,jd_0bee3551a73d78a3,swe,svd100,0.036267999808644216
name_english_05,name,english,jd_0ca483f637e33f13,data,svd100,0.034048341007731256
name_english_05,name,english,jd_0d3ea6dbbc30153f,swe,svd100,0.023510821459384868
name_english_05,name,english,jd_0eeb6575f56e7f69,unclassified,svd100,0.02423481935837881
name_english_05,name,english,jd_0ef673fb285823ad,product,svd100,0.02969326277409477
name_english_05,name,english,jd_0f13ca3eba207b16,consulting,svd100,0.02765634083461915
name_english_05,name,english,jd_0f7579aec268be49,product,svd100,0.026789412422533347
name_english_05,name,english,jd_0fa516910ac9b44a,swe,svd100,0.03019331354752729
name_english_05,name,english,jd_0fd876fe87aca323,consulting,svd100,0.02302387937822969
name_english_05,name,english,jd_1027baf4d50a7929,data,svd100,0.022713668180907143
name_english_05,name,english,jd_1049b0f893728721,unclassified,svd100,0.024759112419811095
name_english_05,name,english,jd_10d3553435c98af7,product,svd100,0.023049557358040096
